"ID","endID","crrdr_d","biomass_mean","biomass_min","biomass_max"
"Barro Colorado","H0377","CORR0562",82.1925416359535,19.7409572601318,119.630470275879
"Barro Colorado","H0377","CORR0563",82.327709344155,19.7409572601318,119.630470275879
"Barro Colorado","H0372","CORR0564",82.7144164829079,19.7409572601318,119.618659973145
"Barro Colorado","H0375","CORR0565",82.9271845472032,19.7409572601318,119.618659973145
"Barro Colorado","H0373","CORR0566",69.0653583040178,1.3353716135025,130.214889526367
"Barro Colorado","H0377","CORR0567",76.4333360973843,1.3353716135025,119.019073486328
"Barro Colorado","H0377","CORR0568",76.6273690873568,1.3353716135025,119.019073486328
"Barro Colorado","H0372","CORR0569",77.6474293822358,1.3353716135025,119.618659973145
"Barro Colorado","H0375","CORR0570",77.9720936735218,1.3353716135025,119.618659973145
"Barro Colorado","H0373","CORR0571",69.2798017430596,1.94400000572205,130.214889526367
"Barro Colorado","H0377","CORR0572",82.6956400566913,19.7409572601318,119.630470275879
"Barro Colorado","H0377","CORR0573",82.818522294924,19.7409572601318,119.630470275879
"Barro Colorado","H0372","CORR0574",83.1571754235363,19.7409572601318,119.618659973145
"Barro Colorado","H0375","CORR0575",83.349035589487,19.7409572601318,119.618659973145
"Barro Colorado","H0373","CORR0576",77.426942742557,0.550000011920929,130.214889526367
"Barro Colorado","H0377","CORR0577",81.8157353451413,0.550000011920929,119.630470275879
"Barro Colorado","H0377","CORR0578",81.9487785471242,0.550000011920929,119.630470275879
"Barro Colorado","H0372","CORR0579",82.3413917831743,0.550000011920929,119.618659973145
"Barro Colorado","H0375","CORR0580",82.5535104128371,0.550000011920929,119.618659973145
"Bonampak","H0052","CORR0581",85.704722533873,37.0782089233398,108.316123962402
"Bonampak","H0048","CORR0582",85.3454866222307,34.939281463623,124.743141174316
"Bonampak","H0033","CORR0583",88.6126745548486,50.354923248291,117.862174987793
"Bonampak","H0047","CORR0584",87.9646477736826,35.5133590698242,121.504585266113
"Bonampak","H0060","CORR0585",89.4156044754328,35.5133590698242,122.88257598877
"Yaxchilan","H0052","CORR0586",83.6051328067696,37.0782089233398,106.800605773926
"Yaxchilan","H0048","CORR0587",83.3368158095922,34.939281463623,124.743141174316
"Yaxchilan","H0033","CORR0588",86.5165689897713,50.354923248291,117.862174987793
"Yaxchilan","H0047","CORR0589",85.9165818177348,35.5133590698242,121.504585266113
"Yaxchilan","H0060","CORR0590",87.444664414946,35.5133590698242,122.88257598877
"El Pucte","H0083","CORR0591",75.6632842797711,6.77133941650391,116.165634155273
"El Pucte","H0100","CORR0592",71.2889625399416,11.7400188446045,104.810737609863
"El Pucte","H0124","CORR0593",71.707168932231,11.7400188446045,98.9224853515625
"El Pucte","H0091","CORR0594",75.5168831013242,6.77133941650391,116.165634155273
"El Pucte","H0111","CORR0595",73.8910996743611,11.7400188446045,112.624610900879
"Petexbatun","H0124","CORR0596",72.516547176573,13.2785091400146,98.9224853515625
"Petexbatun","H0134","CORR0597",73.7917699307272,13.2785091400146,98.4837036132812
"Petexbatun","H0145","CORR0598",57.2510876088903,11.854546546936,102.848854064941
"Petexbatun","H0141","CORR0599",74.3659373430905,13.2785091400146,118.172706604004
"Petexbatun","H0148","CORR0600",73.8405074596405,13.2785091400146,123.716865539551
"Xutilha","H0145","CORR0601",66.4317088338702,13.8401145935059,98.0811386108398
"Xutilha","H0176","CORR0602",76.452528336654,10.0106935501099,126.229072570801
"Xutilha","H0124","CORR0603",68.8000090656385,14.8853225708008,114.554344177246
"Xutilha","H0220","CORR0604",77.2348426630799,10.0106935501099,126.229072570801
"Xutilha","H0220","CORR0605",69.770440287844,14.8853225708008,130.572479248047
"Machaquila","H0145","CORR0606",65.5026785125307,13.8401145935059,103.307357788086
"Machaquila","H0124","CORR0607",67.66614401782,14.8853225708008,114.554344177246
"Machaquila","H0134","CORR0608",68.7324497122071,14.8853225708008,119.387130737305
"Machaquila","H0148","CORR0609",65.9832626185752,14.8853225708008,120.067123413086
"Machaquila","H0148","CORR0610",66.1899838196604,14.8853225708008,120.067123413086
"Bocas del Polochic","H0176","CORR0611",90.3519380049272,47.4665298461914,116.931121826172
"Bocas del Polochic","H0220","CORR0612",86.1926135482075,46.3145141601562,123.296813964844
"Bocas del Polochic","H0220","CORR0613",88.8422162429146,46.3145141601562,126.798858642578
"Bocas del Polochic","H0215","CORR0614",88.5851052382897,46.3145141601562,126.798858642578
"Bocas del Polochic","H0215","CORR0615",88.0661522599517,46.3145141601562,126.798858642578
"Cerro San Gil","H0135","CORR0616",65.7992915684664,7.27780532836914,107.226989746094
"Cerro San Gil","H0216","CORR0617",59.2943536188001,7.27780532836914,107.226989746094
"Cerro San Gil","H0216","CORR0618",59.6564927319868,7.27780532836914,107.226989746094
"Cerro San Gil","H0176","CORR0619",79.481233153919,16.1723651885986,126.229072570801
"Cerro San Gil","H0220","CORR0620",79.8018436482747,16.1723651885986,126.229072570801
"Fortaleza La Inmaculada Concepcion de Maria","H0351","CORR0621",66.1234746079908,12.472939491272,133.87809753418
"Fortaleza La Inmaculada Concepcion de Maria","H0353","CORR0622",82.2016048799611,9.82699966430664,122.594879150391
"Fortaleza La Inmaculada Concepcion de Maria","H0350","CORR0623",62.4751422748491,11.1446237564087,120.722480773926
"Fortaleza La Inmaculada Concepcion de Maria","H0352","CORR0624",81.8017979672081,9.82699966430664,136.374954223633
"Fortaleza La Inmaculada Concepcion de Maria","H0353","CORR0625",85.1675480613413,9.82699966430664,138.18733215332
"Punta de Manabique","H0135","CORR0626",63.2701276032821,8.86464881896973,107.166389465332
"Punta de Manabique","H0216","CORR0627",59.6637317630125,7.27780532836914,107.226989746094
"Punta de Manabique","H0216","CORR0628",59.9374731555844,7.27780532836914,107.226989746094
"Punta de Manabique","H0254","CORR0629",61.3292066214921,16.0038108825684,103.381057739258
"Punta de Manabique","H0211","CORR0630",58.8782124959699,8.86464881896973,107.601623535156
"Rio Sarstun","H0135","CORR0631",66.9211084630959,7.27780532836914,107.226989746094
"Rio Sarstun","H0176","CORR0632",77.8202284483632,18.8749122619629,126.229072570801
"Rio Sarstun","H0216","CORR0633",62.6135653053011,10.0543966293335,97.904411315918
"Rio Sarstun","H0216","CORR0634",62.8447958684303,10.0543966293335,97.904411315918
"Rio Sarstun","H0220","CORR0635",78.571505466808,18.8749122619629,126.229072570801
"Boqueron","H0262","CORR0636",87.894334602356,16.1856670379639,137.378112792969
"Boqueron","H0262","CORR0637",81.7154459733229,16.1856670379639,125.30786895752
"Boqueron","H0242","CORR0638",81.4733158583494,16.1856670379639,111.798210144043
"Boqueron","H0241","CORR0639",82.0041551963956,16.1856670379639,111.798210144043
"Boqueron","H0172","CORR0640",59.9789907696011,16.1856670379639,99.7470855712891
"Sierra Caral","H0135","CORR0641",78.4717708104093,46.2630081176758,101.81713104248
"Sierra Caral","H0216","CORR0642",61.1171840521005,12.7247877120972,97.1113128662109
"Sierra Caral","H0216","CORR0643",61.709374175584,12.7247877120972,97.1113128662109
"Sierra Caral","H0273","CORR0644",56.7843064069748,22.0324039459229,90.0920257568359
"Sierra Caral","H0254","CORR0645",58.9741897201538,8.51729774475098,101.054153442383
"Hawaii","H0336","CORR0646",44.2899125234077,2.88000011444092,90.1521682739258
"Hawaii","H0333","CORR0647",46.2766760419397,2.88000011444092,89.1719970703125
"Hawaii","H0331","CORR0648",45.5319377507693,2.88000011444092,89.1719970703125
"Hawaii","H0324","CORR0649",39.7897005359088,2.88000011444092,82.0500564575195
"Hawaii","H0322","CORR0650",40.5790553784229,2.88000011444092,82.0500564575195
"Cienaga Grande de Santa Marta","H0374","CORR0651",43.4336075711423,1.6599999666214,130.740081787109
"Cienaga Grande de Santa Marta","H0381","CORR0652",48.8658262970169,1.6599999666214,130.740081787109
"Cienaga Grande de Santa Marta","H0379","CORR0653",43.7544829724492,1.6599999666214,130.740081787109
"Cienaga Grande de Santa Marta","H0383","CORR0654",51.3410633990244,1.6599999666214,130.740081787109
"Cienaga Grande de Santa Marta","H0384","CORR0655",52.4803667787638,1.6599999666214,145.424713134766
"Los Colorados","H0381","CORR0656",51.8361514424666,1.51999998092651,132.540603637695
"Los Colorados","H0383","CORR0657",54.5235494623461,1.51999998092651,132.540603637695
"Los Colorados","H0384","CORR0658",55.6743641787774,1.51999998092651,145.424713134766
"Los Colorados","H0374","CORR0659",45.3700180740967,1.51999998092651,132.540603637695
"Los Colorados","H0379","CORR0660",45.7459405373959,1.51999998092651,132.540603637695
"Cienaga Grande De Santa Marta","H0374","CORR0661",43.3751259989831,1.6599999666214,130.740081787109
"Cienaga Grande De Santa Marta","H0381","CORR0662",48.7440188227783,1.6599999666214,130.740081787109
"Cienaga Grande De Santa Marta","H0379","CORR0663",43.6925339835589,1.6599999666214,130.740081787109
"Cienaga Grande De Santa Marta","H0383","CORR0664",51.1993502832004,1.6599999666214,130.740081787109
"Cienaga Grande De Santa Marta","H0384","CORR0665",52.236531522861,1.6599999666214,134.423187255859
"Penon de La Honda","H0373","CORR0666",41.9090011040356,0.0250208228826523,120.460678100586
"Penon de La Honda","H0377","CORR0667",53.7557292070562,0.0250208228826523,136.777908325195
"Penon de La Honda","H0377","CORR0668",54.0168586507837,0.0250208228826523,136.777908325195
"Penon de La Honda","H0372","CORR0669",56.5053503047106,0.0250208228826523,136.777908325195
"Penon de La Honda","H0375","CORR0670",56.7262093124077,0.0250208228826523,136.777908325195
"Delta Estero Real","H0348","CORR0671",46.9046774680711,1.47168934345245,115.13843536377
"Delta Estero Real","H0343","CORR0672",33.19520963403,1.47168934345245,109.00415802002
"Delta Estero Real","H0345","CORR0673",43.1847073099882,1.47168934345245,119.293045043945
"Delta Estero Real","H0340","CORR0674",29.6209865452063,0.579999983310699,105.207572937012
"Delta Estero Real","H0339","CORR0675",36.2288509549046,0.579999983310699,106.159843444824
"Estero Padre Ramos","H0340","CORR0676",31.134752915154,0.579999983310699,105.207572937012
"Estero Padre Ramos","H0343","CORR0677",36.3493230930376,0.569553673267365,109.00415802002
"Estero Padre Ramos","H0339","CORR0678",37.1209711299636,0.579999983310699,106.159843444824
"Estero Padre Ramos","H0338","CORR0679",33.2899571919226,0.579999983310699,109.904121398926
"Estero Padre Ramos","H0348","CORR0680",47.6780817111738,0.569553673267365,115.13843536377
"Isla Juan Venado","H0348","CORR0681",44.7795294831255,5.00099897384644,114.915351867676
"Isla Juan Venado","H0345","CORR0682",40.9301268510602,0.569553673267365,119.293045043945
"Isla Juan Venado","H0343","CORR0683",34.5520153673017,0.569553673267365,109.00415802002
"Isla Juan Venado","H0347","CORR0684",48.9017077366255,1.32000005245209,123.63648223877
"Isla Juan Venado","H0337","CORR0685",41.9784308079268,0.569553673267365,118.876731872559
"Rio Escalante Chacocente","H0349","CORR0686",67.1269477248568,10.080714225769,103.906997680664
"Rio Escalante Chacocente","H0350","CORR0687",71.0036814084867,10.080714225769,123.914924621582
"Rio Escalante Chacocente","H0348","CORR0688",54.3550523041527,2.08999991416931,111.725082397461
"Rio Escalante Chacocente","H0351","CORR0689",72.5868811808134,10.080714225769,116.220993041992
"Rio Escalante Chacocente","H0352","CORR0690",73.4045622700813,10.080714225769,116.220993041992
"Cerros de Turrubares","H0356","CORR0691",76.6094827490338,31.1703109741211,136.650741577148
"Cerros de Turrubares","H0361","CORR0692",91.6418847233416,50.4283180236816,145.254592895508
"Cerros de Turrubares","H0363","CORR0693",84.9521436691284,35.0007247924805,145.254592895508
"Cerros de Turrubares","H0353","CORR0694",66.1855907031468,23.9396743774414,111.487648010254
"Cerros de Turrubares","H0353","CORR0695",64.8100990323878,23.9396743774414,113.198791503906
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0348","CORR0696",50.8476990189139,5.00099897384644,114.915351867676
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0345","CORR0697",51.3234943216121,8.8837308883667,119.293045043945
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0343","CORR0698",32.2657928148721,1.02008974552155,109.00415802002
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0337","CORR0699",42.2375742398163,1.02008974552155,118.876731872559
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0347","CORR0700",53.7083589419776,5.00099897384644,121.176727294922
"Complejo Volcanico Telica   Rota","H0348","CORR0701",47.115809608187,5.00099897384644,111.018493652344
"Complejo Volcanico Telica   Rota","H0345","CORR0702",48.4626323607018,8.8837308883667,119.293045043945
"Complejo Volcanico Telica   Rota","H0343","CORR0703",41.3491146282586,9.12740898132324,109.00415802002
"Complejo Volcanico Telica   Rota","H0347","CORR0704",51.4155513409616,5.00099897384644,121.176727294922
"Complejo Volcanico Telica   Rota","H0337","CORR0705",43.980385753682,0.951577246189117,118.876731872559
"Complejo Volcanico Pilas   El Hoyo","H0348","CORR0706",45.1769080162048,3.94675254821777,111.018493652344
"Complejo Volcanico Pilas   El Hoyo","H0345","CORR0707",47.2160781897031,8.8837308883667,119.293045043945
"Complejo Volcanico Pilas   El Hoyo","H0347","CORR0708",52.8729630518783,1.32000005245209,123.63648223877
"Complejo Volcanico Pilas   El Hoyo","H0343","CORR0709",40.8082679463324,9.12740898132324,109.00415802002
"Complejo Volcanico Pilas   El Hoyo","H0337","CORR0710",45.9295632661052,9.12740898132324,118.876731872559
"Lagunetas de Mecatepe y Rio Manares","H0349","CORR0711",64.7643287308389,3.73573231697083,108.127258300781
"Lagunetas de Mecatepe y Rio Manares","H0350","CORR0712",68.7758240229275,3.73573231697083,123.914924621582
"Lagunetas de Mecatepe y Rio Manares","H0348","CORR0713",55.1561682082543,1.30999994277954,112.718521118164
"Lagunetas de Mecatepe y Rio Manares","H0351","CORR0714",70.7833680438214,3.73573231697083,116.220993041992
"Lagunetas de Mecatepe y Rio Manares","H0347","CORR0715",54.3207842137303,1.30999994277954,115.393424987793
"Peninsula de Chiltepe","H0348","CORR0716",41.1801880957678,1.12000000476837,111.018493652344
"Peninsula de Chiltepe","H0347","CORR0717",49.0435383608361,1.12000000476837,123.63648223877
"Peninsula de Chiltepe","H0345","CORR0718",47.0309265418682,1.12000000476837,119.293045043945
"Peninsula de Chiltepe","H0349","CORR0719",65.4970869754845,1.8400000333786,117.534843444824
"Peninsula de Chiltepe","H0343","CORR0720",38.2227089564785,1.12000000476837,109.00415802002
"Volcan Cosiguina","H0340","CORR0721",31.6749306218413,0,105.441337585449
"Volcan Cosiguina","H0343","CORR0722",38.9791522228999,0.569553673267365,109.00415802002
"Volcan Cosiguina","H0339","CORR0723",37.2637230642268,0,106.159843444824
"Volcan Cosiguina","H0338","CORR0724",33.6813564668801,0,109.904121398926
"Volcan Cosiguina","H0339","CORR0725",38.2623063158908,0,123.668563842773
"Laguna de Tisma","H0348","CORR0726",54.7103400515619,1.5,112.718521118164
"Laguna de Tisma","H0349","CORR0727",61.4459123578271,1.8917920589447,122.754898071289
"Laguna de Tisma","H0347","CORR0728",53.6886100425452,1.5,115.393424987793
"Laguna de Tisma","H0350","CORR0729",64.9992631957835,1.8917920589447,123.914924621582
"Laguna de Tisma","H0345","CORR0730",55.2835252118004,1.5,112.718521118164
"La Selva","H0354","CORR0731",90.6879786466941,54.9347343444824,111.167121887207
"La Selva","H0353","CORR0732",83.2911431993757,44.0281753540039,116.864372253418
"La Selva","H0353","CORR0733",86.2147913075457,44.0281753540039,116.864372253418
"La Selva","H0355","CORR0734",84.7025237164255,30.0671977996826,150.595245361328
"La Selva","H0355","CORR0735",95.8765560888475,39.3020133972168,159.589874267578
"Cerro Nara","H0369","CORR0736",102.832183532715,76.2081832885742,132.071228027344
"Cerro Nara","H0363","CORR0737",93.2240792760309,45.9401359558105,119.691299438477
"Cerro Nara","H0362","CORR0738",95.3378108631481,44.2430839538574,124.457984924316
"Cerro Nara","H0365","CORR0739",106.169650498257,44.1597747802734,175.736953735352
"Cerro Nara","H0369","CORR0740",110.819960869683,76.2081832885742,175.736953735352
"Crooked Tree","H0135","CORR0741",76.9780553608692,7.27780532836914,107.265769958496
"Crooked Tree","H0149","CORR0742",74.3797994498506,7.27780532836914,107.265769958496
"Crooked Tree","H0155","CORR0743",74.6775867778149,7.27780532836914,108.437370300293
"Crooked Tree","H0155","CORR0744",74.7062068851403,7.27780532836914,108.437370300293
"Crooked Tree","H0176","CORR0745",79.8892352917294,24.9458484649658,126.229072570801
"Cockscomb Basin","H0135","CORR0746",71.2322684229562,7.27780532836914,107.226989746094
"Cockscomb Basin","H0216","CORR0747",68.8443375880767,10.0543966293335,99.8519744873047
"Cockscomb Basin","H0176","CORR0748",77.9776253387274,15.9748935699463,126.229072570801
"Cockscomb Basin","H0216","CORR0749",68.9188282476701,10.0543966293335,99.8519744873047
"Cockscomb Basin","H0220","CORR0750",78.3257245348211,15.9748935699463,126.229072570801
"Bermudian Landing Community Baboon Sanctuary","H0135","CORR0751",77.4069154106052,7.27780532836914,107.265769958496
"Bermudian Landing Community Baboon Sanctuary","H0149","CORR0752",74.5984684947596,7.27780532836914,107.265769958496
"Bermudian Landing Community Baboon Sanctuary","H0155","CORR0753",74.9000408783765,7.27780532836914,108.437370300293
"Bermudian Landing Community Baboon Sanctuary","H0155","CORR0754",74.9291502612337,7.27780532836914,108.437370300293
"Bermudian Landing Community Baboon Sanctuary","H0176","CORR0755",80.4724883120111,36.4668006896973,126.229072570801
"Tivives","H0352","CORR0756",74.2218361045375,19.5885238647461,138.764282226562
"Tivives","H0351","CORR0757",75.0440626144409,19.5885238647461,138.764282226562
"Tivives","H0353","CORR0758",70.0753958426326,8.79665851593018,136.374954223633
"Tivives","H0356","CORR0759",66.1269334497299,20.1187076568604,107.524719238281
"Tivives","H0361","CORR0760",78.4699147168328,17.4368381500244,134.022171020508
"Barras de Cuero y Salado","H0125","CORR0761",60.0594231544002,11.9074764251709,101.341575622559
"Barras de Cuero y Salado","H0131","CORR0762",59.2617540879683,9.2242317199707,106.750419616699
"Barras de Cuero y Salado","H0131","CORR0763",57.0201108367355,9.2242317199707,100.512001037598
"Barras de Cuero y Salado","H0142","CORR0764",55.6226368279293,11.9074764251709,89.3571090698242
"Barras de Cuero y Salado","H0142","CORR0765",62.0829186243554,11.9074764251709,114.958442687988
"Acuiferos Guacimo y Pococi","H0355","CORR0766",95.5977383990621,58.2393569946289,158.357345581055
"Acuiferos Guacimo y Pococi","H0355","CORR0767",79.4889268420991,53.4091682434082,135.977340698242
"Acuiferos Guacimo y Pococi","H0355","CORR0768",82.5419960021973,38.8214340209961,135.977340698242
"Acuiferos Guacimo y Pococi","H0354","CORR0769",90.6879803558876,53.4091682434082,148.710357666016
"Acuiferos Guacimo y Pococi","H0358","CORR0770",95.4214663044099,24.3910369873047,184.813293457031
"Rio Bravo Conservation   Management Area","H0135","CORR0771",77.3714678663338,7.27780532836914,107.83837890625
"Rio Bravo Conservation   Management Area","H0176","CORR0772",80.2987509294871,36.4668006896973,126.229072570801
"Rio Bravo Conservation   Management Area","H0216","CORR0773",75.6600997611111,10.0543966293335,107.83837890625
"Rio Bravo Conservation   Management Area","H0216","CORR0774",75.6762088914641,10.0543966293335,107.83837890625
"Rio Bravo Conservation   Management Area","H0149","CORR0775",74.659284099402,7.27780532836914,107.83837890625
"Rio Banano","H0360","CORR0776",86.0508662137118,65.5792922973633,118.414756774902
"Rio Banano","H0357","CORR0777",94.7239067874738,65.5792922973633,163.776458740234
"Rio Banano","H0359","CORR0778",83.9047241210938,45.1213684082031,141.427047729492
"Rio Banano","H0369","CORR0779",90.8125609385816,59.0446090698242,132.516540527344
"Rio Banano","H0369","CORR0780",89.7069497744242,57.6511154174805,163.776458740234
"Tortuguero","H0355","CORR0781",72.9757215396778,7.24658966064453,121.120346069336
"Tortuguero","H0355","CORR0782",79.8387842395089,7.24658966064453,159.666412353516
"Tortuguero","H0355","CORR0783",79.6283679326375,7.24658966064453,159.666412353516
"Tortuguero","H0354","CORR0784",82.4527982209018,7.24658966064453,126.141738891602
"Tortuguero","H0357","CORR0785",76.1234866759356,7.24658966064453,115.921951293945
"Pis Pis","H0347","CORR0786",84.0095825311614,36.0731353759766,133.871871948242
"Pis Pis","H0241","CORR0787",81.6732513271092,20.0854396820068,139.499557495117
"Pis Pis","H0242","CORR0788",81.68524409355,20.0854396820068,139.499557495117
"Pis Pis","H0262","CORR0789",83.2802128489221,20.0854396820068,139.499557495117
"Pis Pis","H0348","CORR0790",73.3183723449707,30.5629024505615,126.462432861328
"Serranias de Yolaina","H0350","CORR0791",67.4898218798687,11.1446237564087,120.525848388672
"Serranias de Yolaina","H0349","CORR0792",67.4655588493415,11.1446237564087,120.525848388672
"Serranias de Yolaina","H0351","CORR0793",75.2190419988695,15.1938695907593,133.87809753418
"Serranias de Yolaina","H0353","CORR0794",84.8357859703532,15.2124652862549,130.138366699219
"Serranias de Yolaina","H0352","CORR0795",84.0200796639692,15.2124652862549,136.374954223633
"Makantaka","H0347","CORR0796",72.8780062568379,17.861686706543,126.37574005127
"Makantaka","H0348","CORR0797",65.9871379341666,17.861686706543,113.918067932129
"Makantaka","H0345","CORR0798",78.2867778816393,17.861686706543,128.367340087891
"Makantaka","H0241","CORR0799",76.9413665672062,17.861686706543,126.877616882324
"Makantaka","H0242","CORR0800",77.0059463816283,17.861686706543,126.877616882324
"Sierra Quirragua","H0347","CORR0801",63.137595106513,16.5429611206055,113.10279083252
"Sierra Quirragua","H0348","CORR0802",62.7004314978917,19.1262836456299,117.717193603516
"Sierra Quirragua","H0345","CORR0803",60.8332900240066,18.889331817627,117.717193603516
"Sierra Quirragua","H0343","CORR0804",59.5294875188767,9.97407341003418,117.717193603516
"Sierra Quirragua","H0334","CORR0805",60.1056903694913,15.5862350463867,118.476463317871
"Fila Masigue","H0348","CORR0806",61.7544574892199,19.1262836456299,117.717193603516
"Fila Masigue","H0347","CORR0807",62.2815802219936,16.5429611206055,115.393424987793
"Fila Masigue","H0345","CORR0808",60.6212702777546,18.889331817627,117.717193603516
"Fila Masigue","H0349","CORR0809",53.6370172095749,1.46000003814697,117.989677429199
"Fila Masigue","H0350","CORR0810",52.8831120813196,7.14572381973267,117.989677429199
"Yulu","H0347","CORR0811",83.3911700495967,36.0731353759766,136.238540649414
"Yulu","H0241","CORR0812",82.5592884572712,46.7293434143066,126.17130279541
"Yulu","H0156","CORR0813",81.7253053184344,34.5455284118652,115.054054260254
"Yulu","H0242","CORR0814",82.3207328502948,46.6458625793457,126.17130279541
"Yulu","H0262","CORR0815",82.9961421951067,46.6458625793457,133.145004272461
"Kligna","H0347","CORR0816",82.3011761169205,25.4666786193848,133.871871948242
"Kligna","H0241","CORR0817",82.6160567618988,25.4666786193848,126.17130279541
"Kligna","H0242","CORR0818",82.3872029042992,25.4666786193848,126.17130279541
"Kligna","H0156","CORR0819",81.8125441536071,25.4666786193848,115.054054260254
"Kligna","H0262","CORR0820",82.9670561007933,25.4666786193848,133.145004272461
"Limbaika","H0347","CORR0821",80.1452104092477,12.9838542938232,133.871871948242
"Limbaika","H0348","CORR0822",73.8928277335324,12.9838542938232,126.462432861328
"Limbaika","H0241","CORR0823",77.9047343783244,12.9838542938232,126.877616882324
"Limbaika","H0242","CORR0824",77.96499650003,12.9838542938232,126.877616882324
"Limbaika","H0262","CORR0825",79.2730060336877,12.9838542938232,133.145004272461
"Llanos de Karawala","H0347","CORR0826",75.8340800616758,15.7558460235596,126.37574005127
"Llanos de Karawala","H0348","CORR0827",69.8749245371488,15.7558460235596,115.414108276367
"Llanos de Karawala","H0350","CORR0828",78.6173743094805,11.1446237564087,128.676162719727
"Llanos de Karawala","H0349","CORR0829",77.7133457449303,11.1446237564087,128.676162719727
"Llanos de Karawala","H0353","CORR0830",87.2953131644169,15.2124652862549,132.867492675781
"Cerro Wawashang","H0347","CORR0831",73.6417486707591,16.6893939971924,126.37574005127
"Cerro Wawashang","H0348","CORR0832",68.0333987899973,16.6893939971924,113.918067932129
"Cerro Wawashang","H0350","CORR0833",78.3441399175067,11.1446237564087,128.676162719727
"Cerro Wawashang","H0349","CORR0834",77.3638705580921,11.1446237564087,128.676162719727
"Cerro Wawashang","H0351","CORR0835",81.9126441812746,15.1938695907593,133.87809753418
"Complejo Volcanico Momotombo   Momotombito","H0348","CORR0836",46.2048999420026,3.26742625236511,111.018493652344
"Complejo Volcanico Momotombo   Momotombito","H0345","CORR0837",51.6254053354263,3.26742625236511,119.293045043945
"Complejo Volcanico Momotombo   Momotombito","H0347","CORR0838",53.3851601718887,1.32000005245209,123.63648223877
"Complejo Volcanico Momotombo   Momotombito","H0343","CORR0839",40.9279437948838,3.26742625236511,109.00415802002
"Complejo Volcanico Momotombo   Momotombito","H0337","CORR0840",46.3681559578215,3.26742625236511,118.876731872559
"Sierra Amerrisque","H0348","CORR0841",61.0062384249264,11.1604585647583,127.100997924805
"Sierra Amerrisque","H0349","CORR0842",56.0733260736583,1.46000003814697,122.592353820801
"Sierra Amerrisque","H0347","CORR0843",61.2651145235835,11.1604585647583,127.100997924805
"Sierra Amerrisque","H0350","CORR0844",55.6700555579977,7.14572381973267,122.592353820801
"Sierra Amerrisque","H0345","CORR0845",60.2430750976488,11.1604585647583,127.100997924805
"Laguna de Apoyo","H0349","CORR0846",66.4460961053184,3.73573231697083,108.784492492676
"Laguna de Apoyo","H0348","CORR0847",50.8972357897511,2.08999991416931,111.018493652344
"Laguna de Apoyo","H0350","CORR0848",69.7450582029339,3.73573231697083,123.914924621582
"Laguna de Apoyo","H0347","CORR0849",54.9735347105731,1.32000005245209,123.63648223877
"Laguna de Apoyo","H0345","CORR0850",53.6421657496604,2.08999991416931,119.293045043945
"Cerro Alamikamba","H0347","CORR0851",80.0100855338951,22.4392719268799,133.871871948242
"Cerro Alamikamba","H0348","CORR0852",73.5287404136052,22.4392719268799,126.462432861328
"Cerro Alamikamba","H0241","CORR0853",77.7191692371273,20.0854396820068,126.877616882324
"Cerro Alamikamba","H0242","CORR0854",77.7856066211376,20.0854396820068,126.877616882324
"Cerro Alamikamba","H0345","CORR0855",79.0771474751446,22.4392719268799,128.367340087891
"Pablo Arturo Barrios","H0373","CORR0856",62.7621726569995,5.94765281677246,140.550079345703
"Pablo Arturo Barrios","H0377","CORR0857",65.2786155796852,5.94765281677246,153.225540161133
"Pablo Arturo Barrios","H0377","CORR0858",65.521690715154,5.94765281677246,153.225540161133
"Pablo Arturo Barrios","H0372","CORR0859",66.5446160108751,5.94765281677246,153.225540161133
"Pablo Arturo Barrios","H0375","CORR0860",64.6059166233714,5.94765281677246,126.395118713379
"La Playa de la Barqueta Agricola","H0370","CORR0861",72.9441470317352,17.488748550415,140.979858398438
"La Playa de la Barqueta Agricola","H0369","CORR0862",72.2541087450606,8.21705627441406,148.165466308594
"La Playa de la Barqueta Agricola","H0369","CORR0863",77.3046748265624,17.488748550415,140.979858398438
"La Playa de la Barqueta Agricola","H0369","CORR0864",77.8109802382333,8.21705627441406,154.008865356445
"La Playa de la Barqueta Agricola","H0369","CORR0865",78.0707675995083,8.21705627441406,176.218734741211
"Peninsula de Nicoya","H0352","CORR0866",58.0647387256512,2.1129138469696,117.882362365723
"Peninsula de Nicoya","H0351","CORR0867",55.9943719939258,2.1129138469696,106.429306030273
"Peninsula de Nicoya","H0353","CORR0868",63.9273397052749,2.1129138469696,136.374954223633
"Peninsula de Nicoya","H0361","CORR0869",61.9751009323614,2.1129138469696,145.254592895508
"Peninsula de Nicoya","H0356","CORR0870",58.634801079037,2.1129138469696,113.297988891602
"Isla de Canas","H0373","CORR0871",65.146993636187,6.90539216995239,140.550079345703
"Isla de Canas","H0377","CORR0872",73.6610139649942,1.68593978881836,153.225540161133
"Isla de Canas","H0377","CORR0873",73.8499832183664,1.68593978881836,153.225540161133
"Isla de Canas","H0372","CORR0874",74.5441102104484,1.68593978881836,153.225540161133
"Isla de Canas","H0375","CORR0875",72.6320620608541,1.68593978881836,125.957000732422
